CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas,UF,Modalidade
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,382540,1,2025,141754986.87,RJ,Medicina de Grupo
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,382540,2,2025,284368544.31,RJ,Medicina de Grupo
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,382540,3,2025,437462504.83,RJ,Medicina de Grupo
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,382639,1,2025,3162468.84,RS,Autogestão
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,382639,2,2025,6656268.13,RS,Autogestão
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,382639,3,2025,10802560.78,RS,Autogestão
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,382655,1,2025,8629387.27,SP,Cooperativa odontológica
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,382655,2,2025,17205358.98,SP,Cooperativa odontológica
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,382655,3,2025,26936622.130000003,SP,Cooperativa odontológica
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,382876,1,2025,4002723531.68,GO,Cooperativa Médica
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,382876,2,2025,7499120297.37,GO,Cooperativa Médica
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,382876,3,2025,10855870109.52,GO,Cooperativa Médica
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,384577,1,2025,1238544868.96,MG,Cooperativa Médica
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,384577,2,2025,2184946270.66,MG,Cooperativa Médica
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,384577,3,2025,3164710495.53,MG,Cooperativa Médica
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,384704,1,2025,40460208.44,SE,Autogestão
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,384704,2,2025,74663949.71,SE,Autogestão
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,384704,3,2025,115075319.60000001,SE,Autogestão
01445199000124,UNIHOSP SAÚDE LTDA,385255,1,2025,221185894.41,SP,Medicina de Grupo
01445199000124,UNIHOSP SAÚDE LTDA,385255,2,2025,416273929.14000005,SP,Medicina de Grupo
01445199000124,UNIHOSP SAÚDE LTDA,385255,3,2025,626418880.63,SP,Medicina de Grupo
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,385620,1,2025,84169641.11,SP,Cooperativa Médica
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,385620,2,2025,157978975.8,SP,Cooperativa Médica
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,385620,3,2025,229692654.66,SP,Cooperativa Médica
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,385697,1,2025,692381627.1999999,CE,Autogestão
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,385697,2,2025,1357165760.94,CE,Autogestão
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,385697,3,2025,2008171414.47,CE,Autogestão
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,386588,1,2025,461769457.54,MG,Cooperativa Médica
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,386588,2,2025,884959003.46,MG,Cooperativa Médica
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,386588,3,2025,1321261339.97,MG,Cooperativa Médica
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,386596,1,2025,201708419.63,GO,Cooperativa Médica
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,386596,2,2025,331924429.49,GO,Cooperativa Médica
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,386596,3,2025,496818396.2,GO,Cooperativa Médica
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,386901,1,2025,43032826.019999996,MG,Cooperativa Médica
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,386901,2,2025,90699050.17,MG,Cooperativa Médica
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,386901,3,2025,149454952.55,MG,Cooperativa Médica
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,387185,1,2025,44074674.08,RJ,Autogestão
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,387185,2,2025,76739061.42,RJ,Autogestão
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,387185,3,2025,110390326.35,RJ,Autogestão
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,388092,1,2025,13416826.03,AM,Autogestão
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,388092,2,2025,31617917.02,AM,Autogestão
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,388092,3,2025,52642463.5,AM,Autogestão
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,389358,1,2025,15703550.98,SP,Odontologia de Grupo
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,389358,2,2025,29959396.26,SP,Odontologia de Grupo
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,389358,3,2025,101014925.85,SP,Odontologia de Grupo
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,389854,1,2025,15836646.69,DF,Odontologia de Grupo
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,389854,2,2025,33248340.72,DF,Odontologia de Grupo
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,389854,3,2025,50329583.59,DF,Odontologia de Grupo
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,390259,1,2025,13500053.6,PB,Autogestão
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,390259,2,2025,24182727.669999998,PB,Autogestão
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,390259,3,2025,34803421.5,PB,Autogestão
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,392804,1,2025,603375631.58,CE,Medicina de Grupo
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,392804,2,2025,1265253573.6,CE,Medicina de Grupo
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,392804,3,2025,1819587638.76,CE,Medicina de Grupo
42163881000101,UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO,393321,2,2025,438286071.59999996,RJ,Cooperativa Médica
12317012000123,ASSOCIAÇÃO DO FISCO DE ALAGOAS,393533,1,2025,6725227.580000001,AL,Autogestão
12317012000123,ASSOCIAÇÃO DO FISCO DE ALAGOAS,393533,2,2025,14447946.02,AL,Autogestão
12317012000123,ASSOCIAÇÃO DO FISCO DE ALAGOAS,393533,3,2025,42212847.82,AL,Autogestão
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,394734,1,2025,218458869.83,SP,Medicina de Grupo
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,394734,2,2025,298039069.08,SP,Medicina de Grupo
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,394734,3,2025,377697312.27,SP,Medicina de Grupo
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,395480,1,2025,133259929.48,AL,Medicina de Grupo
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,395480,2,2025,232474297.67,AL,Medicina de Grupo
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,395480,3,2025,326392946.7,AL,Medicina de Grupo
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,397245,1,2025,2174111.44,SP,Odontologia de Grupo
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,397245,2,2025,3695897.29,SP,Odontologia de Grupo
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,397245,3,2025,4961472.57,SP,Odontologia de Grupo
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,401081,1,2025,163371322.06,RJ,Medicina de Grupo
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,401081,2,2025,307334041.22,RJ,Medicina de Grupo
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,401081,3,2025,452413127.73,RJ,Medicina de Grupo
02989632000155,EVANGELICO SAUDE LTDA.,401480,1,2025,38669807.79,PR,Medicina de Grupo
02989632000155,EVANGELICO SAUDE LTDA.,401480,2,2025,65868624.989999995,PR,Medicina de Grupo
02989632000155,EVANGELICO SAUDE LTDA.,401480,3,2025,97771613.79,PR,Medicina de Grupo
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,402001,1,2025,17106073.23,SP,Medicina de Grupo
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,402001,2,2025,30481194.55,SP,Medicina de Grupo
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,402001,3,2025,42992646.03,SP,Medicina de Grupo
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,402206,1,2025,33361175.28,GO,Autogestão
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,402206,2,2025,62823930.72,GO,Autogestão
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,402206,3,2025,96625101.96,GO,Autogestão
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,402966,1,2025,82108260.41,SP,Medicina de Grupo
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,402966,2,2025,132934403.12,SP,Medicina de Grupo
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,402966,3,2025,160286054.05,SP,Medicina de Grupo
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,403962,1,2025,94942542.88,PE,Medicina de Grupo
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,403962,2,2025,183358916.63,PE,Medicina de Grupo
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,403962,3,2025,267119552.3,PE,Medicina de Grupo
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,404241,1,2025,27000675.58,RS,Autogestão
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,404241,2,2025,48489324.95,RS,Autogestão
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,404241,3,2025,72450847.52,RS,Autogestão
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,406481,1,2025,133736061.04,SP,Odontologia de Grupo
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,406481,2,2025,239195785.19000003,SP,Odontologia de Grupo
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,406481,3,2025,356174929.93,SP,Odontologia de Grupo
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,406554,1,2025,220951391.26,PA,Filantropia
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,406554,2,2025,353747377.92,PA,Filantropia
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,406554,3,2025,576164457.32,PA,Filantropia
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,406635,1,2025,15157300.01,SP,Autogestão
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,406635,2,2025,25848281.400000002,SP,Autogestão
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,406635,3,2025,37423598.330000006,SP,Autogestão
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,406805,1,2025,31774790.8,RS,Medicina de Grupo
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,406805,2,2025,60945126.9,RS,Medicina de Grupo
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,406805,3,2025,97021737.86,RS,Medicina de Grupo
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406813,1,2025,6881925.57,SP,Autogestão
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406813,2,2025,12613789.32,SP,Autogestão
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406813,3,2025,18409887.05,SP,Autogestão
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406937,1,2025,40554905.480000004,SP,Autogestão
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406937,2,2025,70532331.11999999,SP,Autogestão
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,406937,3,2025,103705200.78,SP,Autogestão
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,406945,1,2025,84771026.48,SP,Autogestão
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,406945,2,2025,157280466.51999998,SP,Autogestão
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,406945,3,2025,227139728.74,SP,Autogestão
02009924000184,GAMA SAUDE LTDA.,407011,1,2025,385501387.26,SP,Medicina de Grupo
02009924000184,GAMA SAUDE LTDA.,407011,2,2025,632787219.4499999,SP,Medicina de Grupo
02009924000184,GAMA SAUDE LTDA.,407011,3,2025,687231722.04,SP,Medicina de Grupo
03219363000100,SEPACO SAÚDE LTDA,407224,1,2025,27688957.63,SP,Medicina de Grupo
03219363000100,SEPACO SAÚDE LTDA,407224,2,2025,34693384.67,SP,Medicina de Grupo
03219363000100,SEPACO SAÚDE LTDA,407224,3,2025,42227511.39,SP,Medicina de Grupo
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,407534,1,2025,5242779.82,RJ,Medicina de Grupo
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,407534,2,2025,9070177.92,RJ,Medicina de Grupo
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,407534,3,2025,13042476.05,RJ,Medicina de Grupo
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,407569,1,2025,10045069.86,SP,Autogestão
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,407569,2,2025,18628191.31,SP,Autogestão
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,407569,3,2025,27169990.14,SP,Autogestão
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,408026,1,2025,7554142.3,SP,Autogestão
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,408026,2,2025,15901760.450000001,SP,Autogestão
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,408026,3,2025,23858417.61,SP,Autogestão
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,408034,1,2025,8819481.92,SP,Autogestão
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,408034,2,2025,13459800.35,SP,Autogestão
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,408034,3,2025,18131187.330000002,SP,Autogestão
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,408093,1,2025,5770892.17,SP,Autogestão
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,408093,2,2025,9256590.43,SP,Autogestão
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,408093,3,2025,20928465.34,SP,Autogestão
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,408263,1,2025,15355929.07,SP,Autogestão
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,408263,2,2025,29708976.38,SP,Autogestão
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,408263,3,2025,43792672.87,SP,Autogestão
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,408522,1,2025,3841798.16,MG,Filantropia
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,408522,2,2025,5911052.39,MG,Filantropia
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,408522,3,2025,7166026.86,MG,Filantropia
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),408794,1,2025,50550397.41,SP,Autogestão
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),408794,2,2025,87999357.3,SP,Autogestão
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),408794,3,2025,132436026.97,SP,Autogestão
03424929000136,SAUDE PAS - MEDICINA E ODONTO,409243,1,2025,271878298.09999996,RS,Autogestão
03424929000136,SAUDE PAS - MEDICINA E ODONTO,409243,2,2025,501055189.09,RS,Autogestão
03424929000136,SAUDE PAS - MEDICINA E ODONTO,409243,3,2025,749826126.99,RS,Autogestão
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,409286,1,2025,927010.54,RJ,Medicina de Grupo
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,409286,2,2025,1574010.32,RJ,Medicina de Grupo
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,409286,3,2025,2425404.5100000002,RJ,Medicina de Grupo
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,409405,1,2025,11476791.87,SP,Autogestão
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,409405,2,2025,14300713.08,SP,Autogestão
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,409405,3,2025,19386711.46,SP,Autogestão
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,409413,1,2025,19719468.68,SP,Autogestão
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,409413,2,2025,39245002.19,SP,Autogestão
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,409413,3,2025,57429300.78,SP,Autogestão
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,409634,1,2025,11578293.549999999,PR,Medicina de Grupo
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,409634,2,2025,24759011.209999997,PR,Medicina de Grupo
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,409634,3,2025,35420895.71,PR,Medicina de Grupo
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,409791,1,2025,8259902.2700000005,MG,Cooperativa odontológica
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,409791,2,2025,14781755.030000001,MG,Cooperativa odontológica
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,409791,3,2025,22234145.400000002,MG,Cooperativa odontológica
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,410110,1,2025,44402311.22,SP,Autogestão
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,410110,2,2025,78217734.87,SP,Autogestão
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,410110,3,2025,109758221.21,SP,Autogestão
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,410128,1,2025,63287198.48,SP,Autogestão
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,410128,2,2025,121601931.98,SP,Autogestão
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,410128,3,2025,180275433.21,SP,Autogestão
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,410292,1,2025,112341922.67,SP,Filantropia
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,410292,2,2025,203943457.76,SP,Filantropia
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,410292,3,2025,316697447.18,SP,Filantropia
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),410608,1,2025,22553627.95,SP,Autogestão
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),410608,2,2025,43724842.13,SP,Autogestão
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),410608,3,2025,65131510.82,SP,Autogestão
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,410624,1,2025,20173995.41,MG,Medicina de Grupo
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,410624,2,2025,33312839.849999998,MG,Medicina de Grupo
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,410624,3,2025,46481510.0,MG,Medicina de Grupo
03637776000105,FILOSANITAS SAUDE LTDA,410888,1,2025,37482974.71,SP,Medicina de Grupo
03637776000105,FILOSANITAS SAUDE LTDA,410888,2,2025,78815346.98,SP,Medicina de Grupo
03637776000105,FILOSANITAS SAUDE LTDA,410888,3,2025,124315091.99,SP,Medicina de Grupo
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,411248,1,2025,8694235.81,SP,Autogestão
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,411248,2,2025,16018286.91,SP,Autogestão
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,411248,3,2025,23085919.32,SP,Autogestão
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,411256,1,2025,673415623.97,SP,Medicina de Grupo
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,411256,2,2025,1272833343.16,SP,Medicina de Grupo
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,411256,3,2025,1903434648.09,SP,Medicina de Grupo
03638220000133,PLANO DE SAUDE ASES LTDA.,411582,1,2025,86821096.96,RJ,Medicina de Grupo
03638220000133,PLANO DE SAUDE ASES LTDA.,411582,2,2025,157872057.26,RJ,Medicina de Grupo
03638220000133,PLANO DE SAUDE ASES LTDA.,411582,3,2025,233364396.73999998,RJ,Medicina de Grupo
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,411752,1,2025,480221126.35,SP,Medicina de Grupo
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,411752,2,2025,698837241.61,SP,Medicina de Grupo
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,411752,3,2025,891464090.3599999,SP,Medicina de Grupo
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,411809,1,2025,18457235.34,RS,Autogestão
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,411809,2,2025,32483466.86,RS,Autogestão
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,411809,3,2025,49353696.82,RS,Autogestão
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,411868,1,2025,15207960.3,MG,Medicina de Grupo
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,411868,2,2025,26727531.02,MG,Medicina de Grupo
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,411868,3,2025,43119548.54,MG,Medicina de Grupo
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,412015,1,2025,5397368.69,RJ,Medicina de Grupo
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,412015,2,2025,10435758.31,RJ,Medicina de Grupo
